6213.000,7090.000,6291.000,6427.000,6142.000,5682.000,6189.000,6564.000,6143.000,6263.000
6213.000,7090.000,6291.000,6427.000,6142.000,5682.000,6189.000,6564.000,6143.000,6263.000
6213.000,7090.000,6291.000,6427.000,6142.000,5682.000,6189.000,6564.000,6143.000,6263.000
6213.000,7090.000,6291.000,6427.000,6142.000,5682.000,6189.000,6564.000,6143.000,6263.000
6213.000,7090.000,6291.000,6427.000,6142.000,5682.000,6189.000,6564.000,6143.000,6263.000
6213.000,7090.000,6291.000,6427.000,6142.000,5682.000,6189.000,6564.000,6143.000,6263.000
6213.000,7090.000,6291.000,6427.000,6142.000,5682.000,6189.000,6564.000,6143.000,6263.000
6213.000,7090.000,6291.000,6427.000,6142.000,5682.000,6189.000,6564.000,6143.000,6263.000
6213.000,7090.000,6291.000,6427.000,6142.000,5682.000,6189.000,6564.000,6143.000,6263.000
6210.000,7083.000,6291.000,6426.000,6138.000,5679.000,6183.000,6561.000,6138.000,6255.000
